Diam_km,x_coord,y_coord,Shape_Le_1,Shape_Area
7.304826654,-117.9550313,-48.01927212,28911.67206,62655038.75
1.205870464,-118.5618629,-48.22911746,4785.333228,1714396.968
1.517645414,-118.1215458,-48.34870596,6031.721771,2721872.046
1.017778097,-118.2053495,-48.42137596,4048.80226,1225895.239
1.193145754,-117.7193873,-48.15806432,4730.585641,1676080.39
0.834972902,-116.5313025,-47.85033376,3297.757103,815946.425
1.23405406,-116.5280511,-47.66084785,4862.51093,1775839.535
0.965596735,-116.5839491,-47.6529218,3804.343476,1087078.729
0.970788256,-115.9304671,-47.84451754,3833.887468,1102851.923
1.035357645,-116.5038181,-48.71025812,4134.063086,1275876.653
1.086243505,-116.238061,-48.74203113,4339.029776,1405259.968
1.2724725,-117.2455854,-49.09935553,5106.718326,1942254.663
2.013985523,-117.3520899,-49.28935573,8102.924952,3897544.373
1.514160833,-117.0321242,-48.89069412,6060.063768,2738635.569
1.957502787,-116.9638831,-49.01875869,7847.576497,4588913.895
0.973742361,-116.6309461,-49.20148502,3913.121477,1139705.79
1.442881466,-116.6899972,-49.10473173,5791.018087,2497570.278
1.103393969,-116.1590747,-49.00166717,4422.484894,1457529.123
0.964460609,-116.1182937,-49.05041675,3868.105085,1114680.712
1.162694464,-116.0891406,-48.72502598,4643.39203,1609483.785
1.101507183,-116.2994265,-48.81039045,4403.9076,1446999.366
1.216590677,-114.3475456,-43.70642043,4584.128649,1608056.591
1.591822807,-113.9273859,-43.80704814,6004.2626,2757605.585
0.988994202,-113.8265921,-43.82489161,3731.119585,1064780.187
0.83168899,-113.7864791,-44.10733479,3146.942075,756587.8372
1.25846789,-114.3773691,-43.94646256,4753.763319,1727599.52
1.235124954,-114.4009244,-43.85117463,4660.955688,1661443.445
1.473439217,-114.1974418,-44.27077996,5584.824443,2381256.768
1.011193275,-113.9012568,-44.24499585,3831.712104,1121036.301
0.888728956,-113.792309,-44.33974342,3371.04467,867342.5316
0.820971596,-114.2771387,-44.02033804,3103.553368,736131.6608
1.326550638,-113.8233668,-44.42732502,5036.445331,1935304.809
1.094493189,-113.9864222,-44.56096817,4161.353225,1320453.475
1.153564236,-114.319595,-44.79067401,4396.83086,1472658.634
1.80802161,-114.482014,-44.76270938,6889.218537,3615891.971
0.813242884,-114.4761532,-44.71697372,3097.217235,730979.5273
1.231129473,-113.9755531,-44.96069695,4701.166369,1682322.132
1.236260067,-113.9093991,-45.05976764,4725.883256,1699309.917
0.994411335,-113.9880491,-45.15037566,3805.152287,1101220.676
1.370327375,-113.9220074,-45.23714488,5248.636063,2094368.347
0.975710451,-114.217733,-45.80207037,3760.904789,1072523.499
1.301583879,-114.8327316,-45.27814213,4987.598323,1890872.645
1.247657335,-115.1229659,-45.11041617,4772.107327,1732321.952
11.5239449,-112.8312497,-46.10006234,44570.93319,150419138.9
11.81519893,-115.8787794,-44.17953301,44740.39921,152880277
1.387636532,-114.9761221,-45.05959954,5304.544191,2140933.039
0.95456752,-115.0058801,-44.79010756,3638.328942,1008387.772
1.174067184,-115.0858594,-44.35631741,4454.14828,1514121.354
1.242493528,-115.3563524,-44.07284142,4699.638605,1687611.405
0.965549959,-114.6706062,-44.26693599,3659.606207,1022498.943
2.343039257,-114.862372,-43.69466357,8827.528785,5963295.739
0.928536066,-114.6623911,-43.94035254,3507.248035,940398.0495
0.948035213,-114.7059657,-43.9707812,3582.038589,980811.3548
0.818789928,-114.5101608,-42.14599502,3037.517239,710157.8562
2.493772833,-115.10913,-42.08755786,9246.104005,6581475.202
1.462216604,-114.9891517,-42.0270682,5418.277782,2260576.467
1.70911982,-114.9664122,-42.12741658,6339.29572,3093339.144
1.322878885,-114.6924998,-41.79603301,4891.163129,1843588.65
2.8581532,-114.3015113,-40.69502285,10460.36584,8462074.293
0.809488764,-114.437936,-41.2281062,2977.079595,684282.2217
1.149526762,-115.1499108,-41.33335347,4231.777903,1382140.379
0.914794672,-114.9866328,-40.97739165,3356.609131,870568.3764
1.003403025,-115.032311,-40.60461756,3669.293436,1041521.466
1.366293959,-115.3298291,-40.63435978,4997.670228,1931964.212
1.008915638,-115.0078567,-40.27479366,3678.58884,1047843.542
0.801368971,-114.5766764,-40.27173062,2921.777308,661046.6468
0.853627348,-113.8227592,-40.02728111,3105.602579,747378.6309
0.976601208,-114.1873748,-40.18648403,3557.983476,980516.6475
0.896099705,-115.5819296,-49.4778371,3614.385384,970635.2106
0.983563288,-115.8133216,-49.5924093,3973.280922,1172103.797
1.17509684,-115.9917911,-49.48032042,4739.867974,1669216.686
1.153121681,-116.0527415,-49.51212075,4653.214081,1608414.072
0.9399083,-115.3978578,-49.70615967,3802.769306,1072870.464
1.210231972,-115.3368829,-49.6620348,4893.546972,1777130.836
1.811329302,-115.1691726,-49.54113434,7312.142155,3971002.512
1.120451185,-115.2424178,-49.83193871,4540.980507,1528583.452
1.483847548,-115.0323054,-49.85610909,6015.740624,2682248.306
6.799655588,-114.4449833,-50.05917381,27643.67199,56562187.54
1.13090447,-114.7303292,-50.05104185,4597.119764,1564336.756
1.650723156,-114.9281017,-49.82714445,6689.637398,3317483.083
1.451666214,-114.5978096,-49.85902958,5885.50717,2567321.164
1.591497114,-114.4099035,-49.7247187,6440.648574,3077187.852
2.816921949,-113.9146403,-49.88664667,11424.98711,9672632.514
2.004191891,-113.8595769,-50.0346981,8145.196226,4911443.691
1.235937326,-114.1814539,-50.31810589,5042.695402,1878882.598
1.091381798,-114.221593,-50.38166448,4456.852095,1256135.249
4.596488913,-114.014174,-50.45710987,18790.42576,19677620.59
1.208135675,-113.9422563,-50.55572511,4945.703068,9504.465121
1.052304131,-112.755479,-50.57707172,4309.077358,1369512.787
2.099908104,-112.7449087,-51.07199486,8659.840305,5511730.526
3.695979387,-112.633905,-51.19509584,15269.08305,5195343.382
1.020237568,-112.436721,-51.16616658,4213.106172,1303692.689
1.06885318,-112.1886441,-50.86001506,4394.460433,1421483.001
1.861753092,-112.9407154,-50.12702278,7575.948356,4246304.392
1.908272749,-113.0418,-50.53080721,7809.089618,4499230.38
0.828993187,-112.4114579,-50.22277584,3377.85931,843605.1237
0.913117668,-112.160809,-50.21526411,3720.249683,1023345.756
1.022568546,-112.3474097,-50.55645173,4186.096184,1292642.238
1.405922495,-112.3602321,-49.88367325,5701.965767,2409300.788
1.712954874,-112.2581338,-49.80414115,6939.660585,3570636.463
0.870748882,-112.4834203,-49.1325348,3496.040211,910092.8455
0.94946813,-112.46932,-48.57213727,3784.365838,1070038.558
1.22874958,-113.343574,-47.9720611,4860.371811,1771190.215
2.449565378,-113.248611,-48.0809351,9702.606506,7053975.113
0.873995914,-113.3351111,-47.87275372,3452.843841,894382.9349
1.015113411,-113.0465521,-47.68483503,4001.009592,1202165.078
0.885133724,-112.9653051,-47.76418507,3492.129966,915407.1742
1.521220064,-112.7984059,-47.56821419,5987.190074,2693705.408
1.292189432,-112.6650609,-47.28204673,5068.037363,1933113.682
1.012785925,-112.8838624,-47.46364941,3980.997692,1191614.761
1.140347202,-111.6104579,-49.75461921,4616.757246,1580826.162
1.481018448,-112.218456,-49.48834002,5974.475253,2651902.044
0.810552078,-111.2762913,-49.65203165,3277.006743,796993.4121
1.414392574,-111.8127887,-49.84832542,5733.551016,2436634.582
0.826535089,-112.0155556,-50.30404071,3371.649938,840041.7281
0.909707722,-111.1482969,-49.56709822,3673.675404,1002166.654
2.52750305,-110.850808,-49.72537576,10228.67385,7761248.427
2.045475153,-110.826932,-49.88092906,8295.473334,5099551.835
2.626629562,-110.5082751,-49.52290821,10600.82539,8347205.044
1.3042262,-110.6048286,-49.88161976,5289.370188,2073268.867
0.905474932,-110.4526758,-49.82906188,3669.57781,998229.2628
0.917000576,-110.1712669,-49.7647263,3713.035981,1022444.281
2.865299353,-109.0691506,-49.87671833,11619.62248,10005660.29
1.711130903,-109.6155189,-49.66720491,6919.404921,3552996.624
0.890664337,-109.8795909,-49.71913878,3604.167351,963652.627
12.30941249,-109.2543351,-50.51619565,50362.70082,187153829.9
7.855006752,-109.744511,-51.20847591,32457.47201,77350821.95
3.082521009,-108.970472,-50.20173666,12556.54013,11658910.25
1.133715721,-109.2853966,-50.18919326,4617.347636,1576667.254
0.870678869,-110.5598421,-50.08838161,3541.125438,927967.0563
1.753514517,-110.4272555,-50.29015688,7151.656014,3779812.643
0.882808062,-110.3760613,-50.33865698,3602.939827,959018.8394
1.157454489,-110.7145297,-50.28112457,4720.049795,1646557.689
1.074597536,-110.762163,-50.4539271,4392.752374,1424433.768
1.1427549,-110.660517,-50.4758449,4672.803645,1611602.962
1.13506838,-110.4155268,-50.51585383,4643.982813,1591342.844
0.802060013,-110.3340138,-50.39650363,3276.034617,792570.1263
0.926458391,-110.9009219,-50.39144459,3783.875284,1057376.045
1.088135061,-110.9612341,-50.51995949,4452.218411,1462591.644
1.22954184,-111.6819505,-50.47662452,5027.736437,1865716.52
1.014776056,-111.9366728,-50.67360229,4161.077599,1276190.596
0.820397097,-112.1088876,-50.82628535,3371.339198,836834.9813
0.814405657,-111.9242712,-51.3144538,3370.377783,833401.2537
5.983602922,-112.0486989,-51.50570489,24832.39155,10385145.13
2.308538462,-111.5434042,-51.36692575,9561.102365,6704154.813
2.086144188,-111.1910622,-51.56773982,8665.57135,5498823.817
0.927820797,-111.1359938,-51.02824268,3823.840171,1074992.179
1.05922418,-110.9670321,-51.39455582,4388.684819,1412237.421
1.837078043,-110.2849884,-51.41066971,7613.365693,4249523.047
1.291834454,-110.1844213,-51.43593985,5355.708515,2102513.676
3.155029758,-110.2739982,-51.59666965,13111.1887,12585330.36
1.642954889,-110.500253,-51.71390336,6839.419467,3421624.11
1.430522064,-109.7984803,-51.85086875,5967.268097,2601887.959
1.04237739,-109.4816501,-52.00273914,4358.094207,1386177.899
1.171227919,-109.1090809,-52.07957445,4902.492569,1753066.491
1.414200773,-108.9161857,-51.74619675,5889.974019,2536958.887
1.110797676,-109.1644767,-51.57935868,4614.900757,1559416.303
2.435263046,-108.7848178,-50.24521464,9925.943219,7283388.458
1.239136486,-108.256011,-49.73030532,5015.056052,1865651.701
0.892845715,-108.5844022,-49.78330831,3616.143383,969660.6959
0.942967478,-108.7916894,-49.845249,3822.365394,1082969.548
1.829857067,-108.175797,-50.70593728,7506.748767,4152492.065
2.00566836,-107.3339148,-50.2990547,8181.071269,4945964.803
1.030806168,-107.7388812,-50.17930209,4197.647016,1303154.123
0.88667057,-107.8305609,-50.04849209,3604.183954,961567.8256
0.867430325,-107.5702659,-49.86078344,3516.916907,916709.2595
1.258387272,-107.6184694,-49.58555479,5083.012399,1918355.39
0.948560852,-106.5323125,-49.68625451,3836.742291,1092267.044
1.130374725,-105.8928323,-49.69372407,4572.606035,1551350.92
1.120062611,-105.8147857,-50.08602986,4555.242715,1535606.112
1.032710194,-105.4575956,-50.07929424,4199.59455,1305242.297
0.90200308,-106.1421327,-50.03657185,3665.906971,994863.5617
1.065148996,-106.063786,-49.97654182,4325.393903,1385561.54
0.87947505,-105.9426559,-50.46085844,3595.477903,954248.0158
1.620416914,-106.2110327,-50.58358324,6636.050499,3247858.733
1.790687643,-105.9608378,-50.87558062,7363.834025,3991078.476
1.785736029,-106.6731742,-50.82238802,7337.894532,3964513.357
1.226207623,-106.5310673,-50.93038787,5046.484834,1873655.944
0.918667103,-106.7881912,-50.64695574,3765.563028,1045309.802
1.350156063,-105.6599507,-51.22830234,5580.547197,2286263.47
1.771833612,-105.6111764,-51.41450397,7343.387325,3953368.249
1.793697777,-106.5303171,-51.43572793,7436.318799,4053420.355
1.86463896,-106.6257821,-51.81752163,7774.262035,4417406.721
1.045098372,-106.3784994,-51.56650253,4341.123005,1380014.517
1.01622002,-106.4480006,-51.75410907,4232.931436,1310215.853
1.782918844,-106.6715991,-52.07638314,7462.531042,4062072.522
1.555434208,-107.2187691,-52.07326513,6510.071156,3091416.177
1.122656635,-107.3305455,-52.05458145,4697.408908,1609779.474
1.048082445,-107.4023825,-52.14854856,4391.621096,1405977.497
0.898460102,-107.3113424,-52.16616964,3765.688576,1033610.687
0.823084553,-107.7417531,-52.08524557,3445.539532,865883.8411
0.8154196,-107.5798939,-51.59654697,3388.589014,840656.8213
1.112651764,-107.0326428,-51.59445484,4623.635398,1565146.406
0.955969038,-107.7587956,-51.8393166,3987.032178,1161650.967
1.266743401,-108.5251626,-52.29997695,5320.099297,2060847.33
1.545274916,-108.3044374,-52.40700623,6500.535722,96686.00558
3.258283243,-103.3039474,-46.40266929,12646.21535,12091322.98
1.717682056,-103.4244669,-46.27263591,6656.684995,3352346.419
1.283175398,-103.6987623,-46.21719383,4969.612341,1868944.745
1.447267445,-103.7539991,-46.39203646,5616.511646,2385113.541
1.074410835,-103.7411139,-46.73264852,4186.251484,1322753.199
1.477728477,-102.3529671,-46.23042943,5723.973485,2479239.072
1.107553572,-104.0714695,-46.64000851,4310.668115,1403210.263
0.980608633,-103.8704966,-46.90138938,3828.433631,1105330.939
1.013768482,-104.2158663,-46.49389509,3938.885232,1172468.054
1.041866455,-104.4684175,-46.91235845,4068.124975,1247998.011
0.983117342,-104.4748952,-47.47145421,3864.747179,1122989.666
0.881546345,-104.3438849,-47.77969205,3478.645627,908272.8779
1.276468304,-103.8588175,-47.47615865,5018.232401,1893319.904
0.934505638,-103.8948053,-47.55171261,3677.264649,1016232.465
0.893274672,-103.1281781,-46.51566363,3471.604854,910683.3376
1.036054058,-103.1267352,-46.71311515,4035.868533,1229548.465
1.514205906,-102.7385676,-46.97547797,5916.905775,2639196.441
1.746592876,-103.081388,-46.98996655,6826.163863,3512391.507
1.365691195,-102.8906374,-47.05191063,5341.460617,2149950.382
1.214212523,-102.4194607,-47.17999877,4756.329865,1703563.07
1.668571177,-102.7242905,-47.39496845,6553.220456,3230154.737
1.171646954,-103.2317353,-47.48896929,4606.866289,1595524.108
1.695081678,-103.3436641,-47.63443332,6676.91065,3348859.949
2.995874516,-103.6138633,-47.76331596,11819.5379,10486645.31
0.959455753,-103.3910273,-47.75189013,3784.776872,1075335.087
1.085798821,-103.5428187,-47.8452859,4288.134206,1379664.051
2.630054438,-102.2700706,-48.21312871,10434.9026,8152746.511
1.271689686,-102.7463573,-48.30720968,5051.529569,1909571.811
1.547696039,-102.3746884,-47.99843026,6124.000231,2811458.311
2.407411283,-102.3375949,-49.02688903,9652.278293,6941873.303
1.948707315,-102.8185777,-48.66117145,7776.026153,4515416.772
0.9874083,-103.3208856,-49.20060315,3967.99365,1171899.653
1.210392773,-104.1076402,-49.17617788,4862.506346,1760091.003
0.941482208,-104.1206807,-49.33325704,3790.104926,1068288.984
1.298597164,-105.1830244,-49.31300333,5226.32582,2031584.039
4.023334349,-112.3783205,-38.59067591,14459.63329,16265220.31
1.111044334,-112.7833057,-39.52521484,4024.537103,1256894.287
1.448524364,-112.508938,-38.15009438,5187.236867,2095536.066
1.106484264,-112.4348001,-36.67705312,3916.998623,1198926.166
1.110147289,-112.2591741,-36.6286394,3928.528255,1206118.83
0.844569277,-112.4273076,-36.58486589,2987.728846,697674.6914
3.80743259,-115.1315484,-39.36729627,13773.04728,14727045.47
1.177631851,-114.7650326,-38.96141829,4245.393077,1400761.648
1.188205723,-114.5953898,-38.8768723,4280.486299,1424331.186
1.033275866,-113.9686301,-38.94712458,3724.540348,1078177.174
0.923553783,-114.3797404,-38.7093932,3322.455077,858482.9139
1.649362368,-114.3234406,-38.25144292,5911.296001,2720697.374
1.331067324,-114.103103,-38.29661725,4772.280887,1773038.996
1.564198406,-113.5487608,-38.28815575,5607.740948,2448224.74
1.162422894,-113.4467238,-37.91907261,4154.972102,1345246.937
1.165727421,-113.1245218,-36.66580021,4126.370546,1330553.88
1.296533682,-113.3475495,-36.38399531,4579.682456,1639925.12
0.936269016,-113.4539312,-36.4746405,3309.380967,856179.4751
2.821511044,-113.9499745,-36.60700131,9982.97869,7788799.799
0.952892332,-113.5920126,-37.06100529,3383.17443,893659.9319
1.39421875,-113.7769005,-37.16022535,4953.861295,1915646.981
1.498233311,-113.7097082,-37.15835873,5323.363298,2212085.018
1.014151859,-113.5433724,-37.37107843,3609.334271,1016425.7
1.002623039,-113.7470125,-37.94000748,3584.382617,1001089.076
1.59681139,-114.8035966,-38.26107612,5723.401334,2550426.975
1.28453557,-114.6626774,-38.24312871,4603.450332,1650025.519
1.229410746,-114.6348174,-38.15587376,4402.785814,1509635.008
6.949310022,-115.4908317,-37.14530017,24689.06565,47582962.49
2.089552282,-115.1904792,-37.34036369,7434.869531,4313188.499
1.364156578,-115.4281893,-37.44183144,4857.675285,1840806.863
1.021755835,-114.3158995,-36.89643995,3623.094522,1025273.269
0.850373438,-114.3611502,-37.06409312,3019.260349,711740.4859
1.475568401,-114.5915566,-36.51298285,5217.11508,2127635.423
0.864919785,-115.329087,-36.71711011,3062.779537,732959.3808
1.610383303,-114.9574792,-36.38929206,5688.503178,2530139.823
1.009200012,-115.387863,-38.4421718,3622.587128,1021283.286
22.39325256,-113.7210404,-39.82953615,81329.07304,512845068.2
1.548449566,-112.4729187,-33.33230369,5354.265833,2253892.943
1.869475786,-112.5985513,-33.89916537,6488.522893,3307008.646
12.62013554,-114.1775001,-33.17768925,43594.5038,149451134.3
2.067882755,-114.0919859,-33.54850356,7160.492917,4029704.655
1.412610518,-113.2412291,-33.73979899,4897.651503,1884652.308
1.044092997,-113.1748037,-33.85739803,3622.798252,1031006.565
1.298771324,-113.6629513,-33.60484157,4498.945346,1590633.899
1.173211004,-114.7127768,-32.97072549,4047.299048,1288549.869
1.129819447,-115.3029735,-33.13251848,3901.662903,1197195.461
1.111544704,-115.4189726,-33.5145773,3848.107208,1163870.973
5.147652821,-114.2501002,-34.24514134,17907.9815,25176068
1.087993616,-112.8236608,-35.54548565,3819.52183,1142607.83
1.341949762,-113.1593716,-35.0843154,4695.622921,1728385.464
1.533680521,-112.2249542,-36.04273891,5403.66207,2284715.463
1.09256736,-112.6640607,-36.16693293,3853.002238,1161302.44
1.854742075,-113.6324814,-35.50874926,6509.558364,3319041.921
1.059617102,-113.7291056,-35.48503935,3718.288266,1082967.497
1.332734756,-113.876412,-35.66507452,4682.749462,1717042.52
0.980631866,-113.2001021,-35.24645422,3435.269741,924795.9923
3.9717827,-114.1166453,-35.28078763,13917.02014,15177105.91
1.174602779,-113.4129639,-35.78577613,4130.744094,1335776.147
1.664051361,-113.6237236,-36.14844488,5867.571881,2693270.352
0.983573406,-113.846959,-36.10932764,3467.15331,940467.0834
1.163628851,-114.1884745,-35.58597614,4086.238594,1307654.211
1.533818909,-114.8120101,-35.62894227,5387.879959,2273240.374
1.174047352,-114.5866376,-35.37185708,4116.499142,1327634.127
1.27190415,-114.8493556,-35.43018312,4461.468278,1559301.688
0.970089476,-114.9611845,-35.45447737,3403.382422,907352.4948
1.939606466,-114.44372,-35.17189369,6791.08343,3614617.788
1.289282682,-114.5528504,-35.25958687,4516.931224,1598823.761
2.35166486,-115.2607512,-35.097836,8229.506213,5308734.072
2.11539691,-114.870425,-34.60949462,7377.538457,4270178.33
0.945917097,-114.8529166,-33.88051704,3282.653181,846460.7632
2.892673857,-114.193021,-32.695463,9961.576602,7809111.211
1.016189625,-113.5258671,-32.89029169,3503.811142,965836.499
2.316802443,-114.3237479,-32.27176347,7957.29459,4985812.379
1.278961512,-113.979362,-31.94933135,4384.014647,1514046.162
0.906101391,-113.1263897,-31.64660864,3100.228197,757452.069
0.88405176,-113.3434982,-31.36796807,3019.74413,718889.7658
1.469972345,-113.0644726,-31.01158558,5010.587176,1980112.749
1.082737385,-113.1618335,-30.77609098,3685.594277,1071642.157
1.063607834,-112.9192474,-30.60945239,3617.002275,1032325.915
1.23685832,-113.982216,-30.73084268,4209.114712,1397781.749
4.72781027,-113.8235721,-29.97286166,16020.03245,3873731.82
1.432936558,-113.9869612,-31.21414606,4890.164816,1885611.354
2.966943783,-113.9794795,-31.29816985,10130.28784,8091023.949
1.533205782,-114.7222514,-30.08777085,5198.55471,2133729.959
4.753385241,-114.7089896,-30.19358368,16126.61969,20531011.24
1.096586464,-114.239562,-29.98982316,3716.098848,1090423.003
2.120711346,-115.3369682,-29.68253715,7174.423567,4065710.753
3.37818202,-115.4710681,-29.91449693,11443.14273,10340614.71
1.317697222,-115.1938604,-30.33534315,4474.079966,1580019.747
1.090070122,-115.0340046,-31.38770579,3723.899051,1093218.66
1.531363029,-114.6649298,-31.14539975,5223.945741,2151985.027
13.71211867,-115.9922641,-32.357876,47120.91992,174815737.7
1.004933565,-115.9134706,-32.66329243,3460.012559,942151.883
2.136712873,-115.9666095,-32.97586674,7371.394283,4274315.833
1.904529623,-115.8309634,-31.63147775,6515.759209,3345849.267
2.679027533,-115.8565713,-31.5020387,9158.345789,6611232.943
1.131982859,-115.9855225,-31.96966489,3880.684633,1186315.018
1.047272776,-116.1718652,-31.79006177,3586.355048,1013428.79
1.692147591,-115.9456525,-31.4455429,5782.710373,2635981.884
2.125009655,-115.602997,-30.44860372,7219.856879,4113927.144
1.53674037,-115.7097616,-30.37279879,5218.923132,2149802.266
1.321534842,-115.6943717,-30.30479364,4486.333719,1588740.854
0.989689653,-116.0702344,-30.66333036,3366.671947,894321.563
1.837486841,-116.2699425,-30.11738732,6231.298092,3065611.971
1.299000189,-116.3049558,-30.2259376,4407.869072,1533788.477
1.095496801,-116.2680608,-30.04833514,3713.619562,1088899.33
1.413376175,-117.1502955,-30.66342009,4807.948022,1823944.355
1.079338949,-117.3055335,-30.74888829,3673.448272,1064624.607
1.180112438,-117.2767238,-30.21167569,4004.127887,1265700.206
1.172709518,-117.8396482,-30.32567569,3981.573789,1251322.583
0.938896128,-118.6300023,-30.32305101,3187.685042,802069.1889
1.427940413,-118.5765378,-30.66556641,4857.551904,1861769.326
1.111401834,-118.6912709,-30.68741882,3781.230324,1128096.29
1.509158463,-118.7057848,-30.28469384,5122.694029,2071459.803
1.03484598,-118.6238778,-30.16442677,3510.304196,972808.072
4.382953409,-118.2273223,-31.1844742,14955.03304,17635826.54
2.324842886,-116.9947108,-31.24544806,7935.430468,4965115.465
2.423398087,-116.9008913,-31.67307351,8292.985874,5419694.383
1.955612528,-117.0477965,-31.7314014,6694.559188,3531538.756
0.966054634,-116.9236301,-31.89252124,3310.28715,863295.1307
1.018715347,-116.5879805,-32.2385979,3498.162869,963618.1225
1.771939924,-116.7406797,-32.26935013,6085.817507,2916381.657
0.881469292,-116.971021,-32.44493221,3030.761833,723109.3028
1.121543396,-117.0485172,-32.77576411,3864.253135,1174968.174
1.165279171,-117.2777875,-32.95716644,4019.587273,1270990.467
1.13092211,-117.9053741,-32.69189296,3894.497996,1193577.611
10.49952905,-118.1559421,-32.38391169,36086.87521,102526441.2
1.172200609,-117.7355425,-32.16540472,4023.394724,1274834.32
1.230342455,-118.2397258,-31.39207525,4203.206936,1392741.105
1.018430502,-118.0300739,-31.4658307,3480.785136,955042.7411
1.484476274,-116.1178604,-33.1638514,5127.45419,2067514.681
1.517507984,-116.2662796,-33.22121238,5243.492196,2161964.152
0.914971296,-115.8488024,-33.25297468,3162.179355,786247.39
1.588167494,-115.9979296,-33.6329795,5502.434874,2379245.562
2.115844755,-116.1948035,-34.04137108,7350.613217,4243160.744
1.11625828,-116.5949234,-33.84460297,3872.867441,1178277.01
1.869162092,-115.6585259,-34.97349814,6535.3028,3348676.798
1.166818068,-115.7194372,-35.24755155,4087.53393,1309320.918
1.113969086,-115.6269404,-35.2136471,3901.458089,1192901.535
2.090675489,-115.3898466,-35.15001863,7318.884791,4198475.198
1.01243243,-115.8391887,-35.25849835,3546.974103,985894.747
1.476618782,-115.5097441,-35.51639068,5182.749523,2103893.723
1.06349029,-115.5639849,-36.07251089,3747.847879,1098989.822
1.013659887,-116.1361906,-35.17363953,3549.139384,987254.1405
1.189675941,-116.2221548,-35.4415641,4173.375669,1364395.027
1.067424801,-116.2491212,-35.51448383,3746.477839,1099388.716
1.204715397,-116.5102569,-36.01084914,4243.614843,1409144.222
0.940774916,-116.7835442,-36.28596232,3320.626799,862345.5443
8.238531992,-117.2219715,-35.54051429,28921.25483,65511493.41
5.594663614,-117.5763073,-35.74571844,19669.12151,30288725.55
3.42466683,-118.0419639,-35.23259917,11995.83573,11277074.2
10.39006874,-117.1475894,-34.91034023,36311.604,103390835.1
1.206755337,-116.9477812,-35.38846581,4231.683129,1402926.894
1.197425688,-116.9350543,-35.17210095,4192.51517,1377632.473
0.980968779,-117.0612069,-36.06613905,3456.871496,934978.8841
1.714804167,-117.7066768,-36.24774392,6050.9781,2863692.563
8.628239265,-118.1670143,-36.15523311,30425.369,72415031.98
0.948473057,-118.4234545,-36.09556152,3343.08318,874387.5136
1.27556208,-117.6454676,-35.3781205,4472.634718,1567270.964
1.710252481,-117.0280067,-34.29197959,5951.626864,2780556.22
1.352798723,-117.416517,-34.58519698,4717.154121,1745828.592
1.106354414,-117.6077735,-33.70267149,3834.889888,1155545.572
1.689116289,-117.2060061,-33.22285458,5836.517737,2678636.427
1.089026058,-118.2120498,-33.18994587,3762.184062,1113032.743
1.177100166,-117.9580039,-33.16860431,4065.886764,1300027.264
1.081920994,-118.3331123,-33.24532487,3738.979084,1099252.239
1.762912775,-118.548523,-33.42888999,6099.683594,2924712.547
1.034027546,-118.3253878,-33.94182617,3589.896651,1012225.569
1.160357992,-118.5739972,-34.0600708,4031.682925,1276443.676
0.984471247,-117.9398744,-34.1152356,3421.832696,919404.6606
0.954660128,-118.4038402,-35.61274953,3353.064082,880454.2755
0.947160696,-117.8974277,-35.78229231,3330.810585,868520.2305
1.054943539,-117.9608051,-35.60765775,3705.154627,1075078.148
1.04224823,-118.6857481,-36.12925627,3674.525824,1056288.644
1.23776787,-115.6025509,-36.35147271,4371.045994,1494009.266
1.088396662,-115.4692503,-36.75236924,3855.167532,1161186.855
1.217203693,-116.3760498,-36.3714611,4299.066741,1445150.06
1.166349136,-117.5150926,-36.39254564,4120.101057,1327276.236
1.09368232,-117.1611892,-36.50847462,3866.763018,1168787.623
1.067325924,-117.7791013,-36.584349,3775.73296,1114226.865
9.422968735,-118.8262592,-36.45092185,33300.97272,86697486.01
15.33542638,-118.7003736,-37.43871624,54607.23853,232623926.3
8.759683065,-116.6203097,-38.32884097,31414.37794,76822482.25
1.478237602,-116.1189604,-36.90432001,5242.071451,2146242.163
1.408823311,-115.8258991,-36.9906308,4999.219945,1951620.377
1.286802612,-115.7778283,-37.07417757,4569.161766,1629986.167
2.798042727,-116.0944814,-37.43125454,9962.828919,7743318.383
1.128665194,-116.4175147,-37.35493529,4016.377814,1258654.372
1.499278843,-115.7174914,-38.2811889,5374.696291,2249006.686
1.663515915,-115.8833668,-38.42752028,5970.579796,2774326.242
1.181162477,-116.2921,-38.63925207,4246.730649,1402816.983
1.244735035,-115.5069653,-38.97221654,4487.707641,1565183.225
2.090610336,-116.9618582,-39.81862166,7592.045622,4469168.456
1.152143885,-117.5605417,-39.41721178,4169.553185,1349507.362
2.944501968,-117.8910547,-38.83885146,10604.14623,8742169.915
0.94332966,-117.8521145,-37.7030258,3366.052204,883344.1109
2.264493101,-117.6663575,-38.06148007,8103.469942,5115154.682
1.742737713,-117.0734412,-38.0676958,6236.68443,3029826.174
1.014573002,-116.2607884,-37.598769,3617.286693,1020375.079
1.07994388,-118.3671889,-37.82124765,3857.14708,1159576.63
6.637485744,-118.3118111,-36.39799018,23447.72331,42987477.75
0.970595984,-103.1553424,-49.66922093,3924.965378,1143202.828
2.341788666,-103.3077215,-49.96007273,9507.469761,6695020.711
1.756839413,-103.4386915,-50.31359032,7167.555036,3796030.032
2.247918751,-103.3770679,-50.45098228,9188.689696,6232823.14
1.749224138,-102.8185176,-50.44452389,7149.556491,3773594.382
1.083828897,-102.4328107,-50.38794508,4426.397061,1446994.97
