x_coord_m,y_coord_m,area_sqm,Radius_m,Diameter_m
-2530915.18,106133.6908,1269449.053,635.671443,1271.342886
-2539416.488,107066.3676,544003.2682,416.1269258,832.2538516
-2532906.926,107892.1201,1740319.711,744.2855427,1488.571085
-2545919.53,120177.6988,1549430.173,702.2812414,1404.562483
-2532015.857,124589.6364,717099.5517,477.7655039,955.5310077
-2552269.296,139224.9051,2180475.011,833.1066875,1666.213375
-2555034.847,127234.0673,931687.6775,544.5781841,1089.156368
-2553055.118,113406.3598,871721.1545,526.7612946,1053.522589
-2550379.549,117488.5976,618146.7687,443.5788854,887.1577708
-2589721.407,113155.5721,612716.2072,441.6261158,883.2522316
-2687700.407,-59402.07629,3004263.51,977.8991646,1955.798329
-2682550.611,-64402.79229,1107258.38,593.6760807,1187.352161
-2689438.013,-52122.52852,3203492.499,1009.803611,2019.607222
-2694901.32,-55829.61764,701530.3566,472.5505772,945.1011543
-2675299.339,-53948.33057,763176.8135,492.8759729,985.7519458
-2679885.827,-41520.23078,4832075.025,1240.200488,2480.400977
-2688327.431,-39843.25886,1302806.115,643.9689948,1287.93799
-2689945.486,-38801.40778,792689.61,502.3155776,1004.631155
-2696920.705,-37453.91896,664340.6047,459.854523,919.7090459
-2697422.874,-34266.31774,901323.3132,535.6305828,1071.261166
-2683151.337,-23514.52878,1099457.806,591.5811772,1183.162354
-2684610.357,-25932.82897,4199124.681,1156.124085,2312.24817
-2689749.411,-8259.686947,770463.9169,495.2234664,990.4469328
-2681899.745,-4363.719628,1018366.189,569.347017,1138.694034
-2682638.763,-1931.94032,4638758.479,1215.138956,2430.277913
-2657222.009,44.2817156,3296478.966,1024.354355,2048.70871
-2666566.86,-1697.102607,773823.1647,496.3018874,992.6037749
-2653420.884,-15581.26863,950274.5536,549.9834407,1099.966881
-2646160.593,-6454.142326,876532.4184,528.2129631,1056.425926
-2638938.36,-6083.90429,620240.6881,444.3295431,888.6590861
-2619278.844,-8214.058781,1982476.148,794.3813675,1588.762735
-2626508.475,-7424.895545,752135.2104,489.2975304,978.5950607
-2612024.94,-9127.091073,580659.09,429.918049,859.836098
-2612370.883,-1667.465482,2295564.471,854.8104265,1709.620853
-2599914.039,-14518.31566,2499828.934,892.0315373,1784.063075
-2607151.325,-14420.36839,578100.9937,428.9700007,857.9400014
-2603736.105,-13192.49667,729185.7016,481.774862,963.549724
-2657374.956,-34020.78267,10599562.55,1836.8303,3673.660599
-2649979.721,-18851.23874,1949475.813,787.7419782,1575.483956
-2662845.15,-28083.47316,832228.4187,514.6907161,1029.381432
-2671983.377,-71250.3119,7868218.041,1582.571196,3165.142391
-2600995.451,-96052.68952,780116.21,498.3158657,996.6317314
-2603680.334,-89574.17175,693719.4087,469.9124876,939.8249752
-2630018.639,-86608.14294,1125596.568,598.5720637,1197.144127
-2639146.385,-91355.97464,698247.0893,471.4434765,942.886953
-2653472.635,-81125.27032,597816.8912,436.223597,872.447194
-2646460.54,-72431.62598,916961.9683,540.2574014,1080.514803
-2646522.861,-60887.88943,712300.4248,476.1641179,952.3282357
-2635082.59,-46252.60038,1740329.899,744.2877213,1488.575443
-2629226.302,-49213.63946,1402871.472,668.2423652,1336.48473
-2646401.411,-33557.83792,814556.227,509.1967202,1018.39344
-2601663.826,-22399.06842,2386375.498,871.5543088,1743.108618
-2605442.262,-22977.13045,1408579.847,669.6005458,1339.201092
-2621590.692,-19819.29958,2432138.832,879.8714877,1759.742975
-2621990.289,-35725.38872,1868492.246,771.2065573,1542.413115
-2614530.586,-32288.76639,674016.1281,463.191102,926.3822041
-2619340.243,-43352.23959,1016189.937,568.7383433,1137.476687
-2615469.111,-48337.56915,1567932.006,706.4617884,1412.923577
-2602707.161,-63476.68387,1286043.409,639.8127313,1279.625463
-2620763.02,-65366.19567,2955962.852,970.0062881,1940.012576
-2615101.759,-54570.1531,726803.6557,480.9873064,961.9746128
-2632393.892,-59729.71303,828517.8727,513.5420428,1027.084086
-2620267.974,-45769.09977,797897.8791,503.9630771,1007.926154
-2633334.37,-78054.66923,798195.1088,504.0569355,1008.113871
-2625442.119,-77479.87724,988250.4121,560.8652924,1121.730585
-2650884.436,-66383.14947,917456.162,540.4029668,1080.805934
-2578280.168,-85324.75757,1902618.963,778.2174668,1556.434934
-2584510.069,-95436.67767,2442620.73,881.7654601,1763.53092
-2594302.954,-98338.45007,600820.1372,437.3179501,874.6359002
-2578440.694,-89179.1513,6137752.756,1397.750829,2795.501659
-2581591.201,-81372.24351,1189256.006,615.2657505,1230.531501
-2567237.037,-99136.70474,1025324.799,571.2889112,1142.577822
-2558101.663,-98461.50028,1975783.151,793.0392864,1586.078573
-2556713.904,-99959.36405,3136961.18,999.2626063,1998.525213
-2562641.42,-86757.64796,1164547.07,608.8405747,1217.681149
-2563625.522,-74896.64369,2729059.185,932.0335393,1864.067079
-2525369.225,-98229.94629,1758855.634,748.2386896,1496.477379
-2536275.956,-89184.6582,973350.4426,556.6211176,1113.242235
-2521347.641,-89415.62588,818513.7443,510.4321863,1020.864373
-2527456.612,-86930.32303,550524.9094,418.6138092,837.2276184
-2526020.028,-94421.55943,851356.5792,520.5720083,1041.144017
-2503772.004,-98267.44139,636337.7297,450.0584299,900.1168598
-2507045.296,-85536.57272,613867.4247,442.0408014,884.0816027
-2500379.89,-75223.70401,549236.8718,418.1238168,836.2476336
-2508512.595,-66074.78912,3316222.892,1027.417409,2054.834817
-2506980.511,-70049.13627,883166.2837,530.2080339,1060.416068
-2509587.533,-57639.3108,2115615.356,820.6224974,1641.244995
-2507175.408,-56229.35803,873646.0737,527.3425663,1054.685133
-2501473.333,-67193.18808,599708.0003,436.913018,873.8260361
-2518214.194,-79923.83484,2109037.955,819.3458558,1638.691712
-2522127.284,-67512.35742,3411821.67,1042.121187,2084.242373
-2529349.301,-70718.29569,808671.4096,507.3540227,1014.708045
-2535743.933,-46999.4522,1925272.656,782.8367135,1565.673427
-2532373.142,-47202.67214,5408639.629,1312.106499,2624.212998
-2527079.048,-53547.13519,6254343.609,1410.963998,2821.927995
-2519323.368,-51490.48968,1284045.223,639.3154847,1278.630969
-2503258.4,-46932.51588,1569140.668,706.7340289,1413.468058
-2500521.795,-42980.31945,885261.9325,530.8367216,1061.673443
-2515375.76,-25573.10326,1940634.478,785.95365,1571.9073
-2516785.034,-32196.03153,833293.2874,515.0198943,1030.039789
-2522970.112,-33057.45856,653621.0667,456.1294195,912.258839
-2529857.44,-40002.91442,1437244.428,676.3794131,1352.758826
-2501265.23,-12215.83616,896195.5392,534.1047651,1068.20953
-2499852.552,-9088.449658,1893469.04,776.343941,1552.687882
-2507559.377,-1506.540811,736606.3618,484.2200814,968.4401627
-2512453.955,-5413.539319,1854865.66,768.3892745,1536.778549
-2506964.152,-6844.971207,810319.6558,507.8708078,1015.741616
-2517935.53,-4001.399044,840646.8325,517.2873453,1034.574691
-2551215.479,-11615.72543,847368.9836,519.3514462,1038.702893
-2546353.281,-17135.64356,3903096.647,1114.627404,2229.254808
-2562485.2,-4089.067422,1140009.06,602.3920269,1204.784054
-2570645.204,-1687.568534,544657.5092,416.3770764,832.7541529
-2577493.887,-6933.0889,710518.3157,475.5680858,951.1361716
-2599501.06,-2643.889536,569771.7769,425.8685119,851.7370238
-2596537.27,-2953.153441,628129.0101,447.1461436,894.2922871
-2599773.953,-16785.22093,741325.5253,485.7687141,971.5374282
-2591999.237,-19827.76747,807103.2671,506.8618639,1013.723728
-2587912.458,-17476.68527,929265.8375,543.869932,1087.739864
-2583912.307,-29626.48609,1226633.77,624.8597088,1249.719418
-2580755.624,-27212.90593,929319.8394,543.8857346,1087.771469
-2567923.23,-22633.43178,2378293.059,870.077119,1740.154238
-2569278.046,-24555.72045,943377.7059,547.9839872,1095.967974
-2575784.314,-29813.96211,7735914.568,1569.209382,3138.418765
-2575133.731,-17367.55132,620804.234,444.5313544,889.0627089
-2562010.451,-23878.08902,968273.5751,555.1675887,1110.335177
-2545888.199,-32633.93654,1392432.137,665.7513912,1331.502782
-2548101.863,-39939.23895,938845.7289,546.6661478,1093.332296
-2559662.398,-41761.51351,2023328.717,802.5244753,1605.048951
-2559013.299,-42562.28136,607214.5906,439.638951,879.2779019
-2553590.63,-53770.69623,12230050.57,1973.054993,3946.109985
-2548720.651,-51640.47182,943692.5484,548.0754215,1096.150843
-2554802.272,-57300.58127,725793.3223,480.6528787,961.3057574
-2539736.393,-49422.20428,519398.8708,406.6076677,813.2153355
-2554304.819,-50228.93072,627876.4825,447.0562511,894.1125023
-2587898.802,-38356.02019,2929469.067,965.6495043,1931.299009
-2592347.943,-42357.92249,528790.6233,410.2673313,820.5346625
-2565776.788,-49151.74194,1780477.198,752.8236807,1505.647361
-2579293.625,-54146.0622,10218616.15,1803.520597,3607.041194
-2573570.737,-54174.67312,2485372.619,889.4485232,1778.897046
-2567904.07,-41291.30829,1008317.2,566.530964,1133.061928
-2563234.357,-61245.55972,593649.5939,434.7005115,869.4010229
-2559434,-62966.48126,895314.1446,533.8420585,1067.684117
-2536194.814,-78204.19586,981176.6198,558.8543801,1117.70876
-2526869.785,-78359.18266,767461.9043,494.2577378,988.5154757
-2526865.438,-60362.84131,4683501.101,1220.985136,2441.970272
-2487407.595,-89176.78255,1020227.395,569.8670598,1139.73412
-2418124.481,-89115.91881,9700628.234,1757.215374,3514.430747
-2421698.242,-64786.65256,1773586.903,751.3655869,1502.731174
-2410330.585,-81218.0777,676261.1146,463.9618502,927.9237003
-2407133.104,-73859.80626,1053039.898,578.9585565,1157.917113
-2403927.419,-59351.44593,597515.5241,436.1136302,872.2272604
-2402259.853,-39647.80957,1210008.549,620.6107343,1241.221469
-2402725.542,-46450.98344,597552.8885,436.1272658,872.2545315
-2419099.75,-44918.49104,2517955.197,895.2597568,1790.519514
-2415341.643,-37080.68314,1125764.503,598.6167144,1197.233429
-2415152.618,-41203.89552,695693.9888,470.5807841,941.1615683
-2401615.414,-17411.92974,1068970.582,583.3214417,1166.642883
-2421852.229,-23970.72315,952770.4057,550.7052201,1101.41044
-2424511.425,-21198.98455,2206345.621,838.034381,1676.068762
-2418700.77,-26595.83506,946164.4944,548.7927774,1097.585555
-2407916.408,168.7390851,3472095.108,1051.285974,2102.571948
-2418942.696,-2045.622845,4564113.812,1205.322591,2410.645182
-2427977.346,-2739.375708,13910128.19,2104.217508,4208.435016
-2410876.787,-14143.69738,3695647.725,1084.601865,2169.203731
-2406871.312,-12888.64959,1995800.646,797.0464708,1594.092942
-2415133.886,-8623.187859,625525.5491,446.2185186,892.4370372
-2417684.245,-11667.51535,2232072.192,842.9060715,1685.812143
-2419500.053,-9852.09927,3517388.226,1058.120714,2116.241429
-2431473.991,-9795.374694,877230.0456,528.4231221,1056.846244
-2425659.198,-6990.143279,725588.9883,480.5852144,961.1704288
-2460075.66,-10610.36632,1482668.843,686.9848257,1373.969651
-2463442.674,-1371.621465,9030323.295,1695.417701,3390.835402
-2463607.998,-8768.865447,3300564.218,1024.988888,2049.977776
-2466793.246,-17018.03253,5506807.544,1323.960454,2647.920907
-2476892.815,-5987.112814,1258314.759,632.8775773,1265.755155
-2483856.847,-20249.57004,1714806.987,738.8098652,1477.61973
-2481130.998,-19796.45172,625241.5625,446.1172162,892.2344325
-2493596.369,-23536.98647,681543.1876,465.7702593,931.5405187
-2475494.734,-26624.80049,6940723.661,1486.371743,2972.743486
-2458945.206,-33215.02557,3748654.931,1092.352473,2184.704945
-2483939.696,-45992.8044,13236212.14,2052.612282,4105.224564
-2488154.564,-50367.28226,12964569.23,2031.440513,4062.881026
-2496815.863,-44822.96026,1318492.645,647.8342719,1295.668544
-2495128.547,-47642.19619,1172719.805,610.9732463,1221.946493
-2488905.727,-44100.58032,1342853.306,653.7916204,1307.583241
-2475893.746,-37458.42726,506395.2821,401.4855223,802.9710446
-2485176.34,-52885.17203,797496.5595,503.8363217,1007.672643
-2497371.785,-51570.70597,607505.6755,439.7443148,879.4886296
-2476573.178,-53266.36233,671698.6173,462.3941073,924.7882145
-2487227.107,-62722.36904,926318.0123,543.0066124,1086.013225
-2481321.552,-62148.60371,1290605.907,640.9466588,1281.893318
-2488790.359,-67180.8896,2011925.542,800.2598267,1600.519653
-2495833.692,-59347.3409,923508.1832,542.1824275,1084.364855
-2498129.582,-64467.13978,631476.4214,448.3360211,896.6720422
-2496454.479,-67352.93466,3189474.698,1007.591846,2015.183692
-2496894.96,-57147.11569,503574.7715,400.3658679,800.7317359
-2490146.125,-80344.14232,817268.1804,510.0436663,1020.087333
-2486496.785,-72568.23835,874129.0142,527.4883004,1054.976601
-2487283.451,-87049.4169,2176779.339,832.4003745,1664.800749
-2482128.33,-84752.92261,1102204.958,592.3197908,1184.639582
-2453449.781,-81219.00863,1312695.253,646.408444,1292.816888
-2456398.577,-61368.22606,6395377.644,1426.783771,2853.567543
-2465395.133,-61307.92131,2154312.943,828.0936587,1656.187317
-2437674.425,-50531.96537,2360036.176,866.7311271,1733.462254
-2461144.549,-70399.33528,1204710.19,619.2504854,1238.500971
-2455859.967,-72139.54769,2594063.486,908.689195,1817.37839
-2465789.308,-49274.41471,563777.174,423.6222941,847.2445883
-2470639.361,-57095.88515,675356.1796,463.6513223,927.3026446
-2460959.52,-73456.06188,623358.9447,445.4450749,890.8901498
-2460858.041,-47101.14906,1006986.711,566.1570678,1132.314136
-2462629.235,-43486.6084,1118139.43,596.5859827,1193.171965
-2461579.859,-40113.74963,1760147.337,748.5133924,1497.026785
-2442456.065,-34581.13996,5109114.799,1275.257523,2550.515046
-2438343.669,-45653.6742,818330.9349,510.3751824,1020.750365
-2428922.472,-44805.82734,537345.3307,413.572643,827.1452861
-2434145.159,-28789.1681,4202348.283,1156.567769,2313.135538
-2429703.627,-13755.782,1508906.384,693.0366652,1386.07333
-2444880.338,-15579.24199,3854894.68,1107.72338,2215.44676
-2432378.497,-14709.77856,1245557.908,629.6613343,1259.322669
-2673649.299,29048.70937,2362126.619,867.1149031,1734.229806
-2685009.343,28041.17388,2650961.113,918.600637,1837.201274
-2681917.129,1219.69993,1136651.733,601.5043505,1203.008701
-2697341.285,14929.29996,664000.6627,459.7368545,919.473709
-2660038.478,6692.916066,3499837.538,1055.477564,2110.955128
-2672540.409,22042.35795,2412526.493,876.3167426,1752.633485
-2691020.597,12083.20254,2005058.672,798.8929825,1597.785965
-2652479.851,2421.138794,1115241.022,595.8122546,1191.624509
-2633290.559,8207.219093,1499957.806,690.9785803,1381.957161
-2621779.768,6418.079524,3363687.726,1034.743957,2069.487915
-2615924.27,7273.461756,1860441.878,769.5433987,1539.086797
-2619369.776,12513.9547,715280.4409,477.1591304,954.3182608
-2612148.181,5557.805764,3449097.146,1047.798511,2095.597022
-2630444.283,7095.518839,1139442.445,602.242306,1204.484612
-2610006.758,14790.44437,1147965.361,604.4904659,1208.980932
-2599283.755,5042.126839,993665.0897,562.3996992,1124.799398
-2600866.709,2077.990519,1188717.561,615.1264518,1230.252904
-2607192.607,8421.818567,529894.0554,410.6951624,821.3903249
-2609019.041,18428.18703,920884.1306,541.411602,1082.823204
-2612874.733,23703.98396,1026107.834,571.5070148,1143.01403
-2611959.673,21544.2767,518669.7468,406.3221728,812.6443455
-2606670.999,21531.39397,2163449.71,829.8478361,1659.695672
-2621644.986,24720.08707,10821235.2,1855.938076,3711.876153
-2614324.806,28042.60538,4750838.58,1229.731226,2459.462452
-2621091.873,22126.68733,1332024.195,651.1501131,1302.300226
-2612960.037,33429.38577,1294032.799,641.7970341,1283.594068
-2611444.678,34337.15276,842187.4733,517.7611407,1035.522281
-2611636.105,47901.03929,784800.1194,499.8096004,999.6192009
-2606703.637,42726.77286,772588.0772,495.9056593,991.8113186
-2617175.271,42582.70251,3284175.875,1022.441025,2044.88205
-2613161.904,42439.18332,614855.3325,442.3963505,884.7927009
-2604495.615,52698.10384,524362.5706,408.5459462,817.0918925
-2599788.986,57508.51829,1057902.016,580.293607,1160.587214
-2602206.217,68766.85503,514238.4791,404.5827378,809.1654756
-2607964.796,69566.53212,640449.9592,451.5103029,903.0206058
-2608472.623,67971.40933,1219139.127,622.9478604,1245.895721
-2617910.929,66955.70698,1929009.78,783.5961228,1567.192246
-2602868.444,62489.5073,770017.8794,495.0800981,990.1601962
-2599711.7,73328.17968,1463422.726,682.5114808,1365.022962
-2605184.562,75108.10819,547676.722,417.5295379,835.0590758
-2612057.225,71535.7646,966592.6215,554.6854851,1109.37097
-2613971.227,98761.2818,614285.5642,442.1913251,884.3826503
-2615353.042,93579.6281,747346.5868,487.7374365,975.4748731
-2665095.335,23516.67579,719578.8452,478.5907023,957.1814046
-2652206.732,33769.15523,1043393.173,576.3005832,1152.601166
-2666674.392,34643.97759,1349250.198,655.3469897,1310.693979
-2642766.156,40641.60909,1383703.939,663.6615427,1327.323085
-2630615.746,41477.37935,589875.6277,433.3165632,866.6331263
-2696616.879,55206.7097,923934.5989,542.3075853,1084.615171
-2694230.447,34592.48791,6738167.26,1464.522193,2929.044386
-2657707.881,44508.0426,594535.298,435.0246695,870.0493389
-2657955.841,43181.37237,899136.5286,534.9804165,1069.960833
-2628892.741,55320.49522,1501680.891,691.3753491,1382.750698
-2619019.154,49699.02683,1691829.158,733.8432712,1467.686542
-2619908.638,57175.70156,892301.0613,532.9430075,1065.886015
-2632504.22,58306.06503,1827109.092,762.6184415,1525.236883
-2636311.115,60086.37457,690872.6737,468.9473341,937.8946681
-2637981.973,57008.72409,846625.2598,519.1234825,1038.246965
-2607661.442,58961.18198,854702.0144,521.5938084,1043.187617
-2620157.075,68687.9989,1555930.652,703.7528747,1407.505749
-2615269.026,77078.8384,1483076.713,687.0793111,1374.158622
-2601960.799,95368.92287,601499.1196,437.5649852,875.1299705
-2622827.06,99531.8903,914877.8677,539.6430949,1079.28619
-2645526.821,96645.67187,1073941.048,584.6760239,1169.352048
-2652634.012,95281.35953,1171155.987,610.5657451,1221.13149
-2669234.821,84072.46683,1552531.679,702.9837708,1405.967542
-2662349.152,82800.02541,565444.3396,424.2481861,848.4963721
-2660961.822,95842.27172,904841.5346,536.6749537,1073.349907
-2652616.709,77271.35225,6795077.47,1470.693828,2941.387656
-2640663.977,76536.68641,1369511.504,660.2492339,1320.498468
-2632247.331,80098.92681,506179.5413,401.3999903,802.7999805
-2628718.36,68815.11651,2085478.956,814.7567547,1629.513509
-2645208.687,71397.86292,1614417.03,716.8576574,1433.715315
-2651050.416,69770.37579,970202.7887,555.7203787,1111.440757
-2657363.552,66073.95014,1459303.779,681.5503062,1363.100612
-2641838.984,67006.87448,1229220.703,625.5182667,1251.036533
-2672305.134,64303.96816,924713.6856,542.5361813,1085.072363
-2660356.183,80722.10527,1516817.644,694.8511004,1389.702201
-2669751.404,80103.54539,960799.8107,553.0208661,1106.041732
-2663416.126,75869.30169,1142197.225,602.9698738,1205.939748
-2671229.901,74074.23913,1428439.164,674.3043139,1348.608628
-2679438.311,73365.94068,1487697.548,688.1488481,1376.297696
-2691094.884,89637.19379,5632395.653,1338.972449,2677.944898
-2690089.784,94203.98,914464.5188,539.5211737,1079.042347
-2688260.367,84084.98814,741409.1023,485.7960961,971.5921922
-2699427.017,79275.40945,601420.0139,437.5362113,875.0724225
-2696736.312,71779.58991,705118.019,473.7573602,947.5147205
-2649580.802,59001.8815,1937276.042,785.2732751,1570.54655
-2640021.945,19820.93377,5509559.886,1324.291275,2648.582549
-2664661.18,44645.47521,2359173.405,866.5726849,1733.14537
-2596287.445,1417.084872,705213.4903,473.789432,947.5788639
-2585987.829,20352.56421,2129287.402,823.2698407,1646.539681
-2575325.478,23336.58375,1434037.091,675.6242915,1351.248583
-2571492.49,23115.24865,2056511.238,809.0784004,1618.156801
-2561898.125,12509.89733,4522158.1,1199.769824,2399.539648
-2530925.694,15204.66611,1544480.048,701.1585188,1402.317038
-2526953.327,9669.952779,682612.9976,466.1356729,932.2713458
-2500497.05,16247.15968,2881448.932,957.7022927,1915.404585
-2506683.8,577.0945706,614004.3957,442.0901145,884.1802289
-2524303.778,21143.55479,4793591.015,1235.251962,2470.503925
-2527101.131,20572.6133,3536714.466,1061.023647,2122.047294
-2531414.133,19192.64736,1389942.369,665.1559195,1330.311839
-2546888.712,16871.11338,751205.1891,488.9949266,977.9898532
-2548975.38,27470.323,1010822.376,567.2343038,1134.468608
-2554480.917,20574.38458,797585.1943,503.8643194,1007.728639
-2566006.705,27230.11609,958000.9016,552.2147752,1104.42955
-2535549.769,31279.0427,703660.0614,473.2673178,946.5346355
-2540403.797,27376.71107,857888.6533,522.5652491,1045.130498
-2544207.944,25175.45263,842744.7763,517.9324221,1035.864844
-2538068.763,22102.75805,1316248.721,647.2827671,1294.565534
-2549373.44,31489.55853,1042109.35,575.9459252,1151.89185
-2561640.854,39935.3226,762326.8013,492.6014183,985.2028367
-2573594.57,39222.93919,924389.4154,542.4410471,1084.882094
-2569543.548,38783.29312,797181.5543,503.7368061,1007.473612
-2567396.103,31453.71546,581823.8788,430.3490358,860.6980716
-2566444.411,41777.06837,609969.1061,440.6349926,881.2699853
-2562298.36,42019.95744,793518.031,502.5779881,1005.155976
-2598064.887,26635.5953,989226.9993,561.142347,1122.284694
-2593773.887,32775.19143,1291562.718,641.1842028,1282.368406
-2586001.759,38646.93244,695373.6734,470.4724379,940.9448758
-2597249.051,35447.22164,657656.0134,457.535147,915.0702941
-2588612.936,45218.15794,2021330.579,802.1281111,1604.256222
-2588780.994,46639.88244,1490431.348,688.7808306,1377.561661
-2591231.314,50595.54453,938287.3864,546.5035692,1093.007138
-2577442.511,47881.38372,946375.9768,548.8541058,1097.708212
-2585575.247,55590.18226,3900294.807,1114.227264,2228.454528
-2582379.333,62529.46889,2331806.851,861.531876,1723.063752
-2596702.711,68113.72283,841252.3726,517.4736196,1034.947239
-2596207.787,86200.08633,2392081.432,872.5956499,1745.1913
-2578516.104,88236.31886,5482884.83,1321.081544,2642.163088
-2580657.699,84706.29141,1060076.828,580.8897783,1161.779557
-2587618.323,81806.37895,567050.4666,424.8502907,849.7005813
-2579294.885,94521.12768,5833213.705,1362.633329,2725.266659
-2580903.577,98524.00225,3795948.942,1099.221577,2198.443154
-2579842.072,100775.4186,4133975.097,1147.12037,2294.240739
-2563852.613,89342.50818,1144458.718,603.5665035,1207.133007
-2560290.484,88964.21713,2789244.303,942.2547621,1884.509524
-2570724.497,89714.43177,623189.0797,445.384379,890.7687579
-2540592.706,96742.92331,2175131.047,832.0851615,1664.170323
-2537048.141,93536.49905,1087479.148,588.3496952,1176.69939
-2540208.132,94774.75231,847983.9664,519.5398732,1039.079746
-2543921.296,84772.11717,1019666.065,569.7102677,1139.420535
-2549743.607,85066.31723,6544424.894,1443.313945,2886.627889
-2516107.937,91203.70993,2065139.552,810.7739116,1621.547823
-2509155.859,92793.60916,1236848.292,627.4560058,1254.912012
-2536351.192,80314.82315,15281302.64,2205.490808,4410.981616
-2535730.223,77635.39146,2451648.602,883.3934501,1766.7869
-2501466.084,93519.81728,1245745.214,629.7086764,1259.417353
-2501307.795,84056.27354,2352207.343,865.2923504,1730.584701
-2524536.304,95736.4575,744430.9138,486.7850855,973.5701709
-2520365.932,93215.0523,688902.6655,468.2782603,936.5565206
-2506659.138,86045.6947,917858.6879,540.5215023,1081.043005
-2521205.279,85926.60011,783345.6005,499.3462215,998.692443
-2513675.334,83165.33046,820426.3736,511.0282043,1022.056409
-2528733.683,83989.51638,1087317.552,588.3059802,1176.61196
-2523113.433,91506.24282,624368.0997,445.8054943,891.6109886
-2524834.807,87029.11896,573493.1557,427.2569966,854.5139932
-2508405.137,74308.49205,4479320.007,1194.073633,2388.147267
-2503509.149,71562.97871,1492578.939,689.2768908,1378.553782
-2510863.394,75963.06469,3528163.55,1059.740222,2119.480444
-2516397.843,75990.32761,2843208.117,951.3260493,1902.652099
-2519022.086,74744.8797,6033153.632,1385.789467,2771.578933
-2522966.443,74211.13854,3417087.527,1042.925089,2085.850179
-2531997.572,80957.64725,995633.1609,562.9563732,1125.912746
-2527526.633,69718.41523,1328944.167,650.3968531,1300.793706
-2534637.374,72054.9419,1823569.49,761.8793847,1523.758769
-2539995.187,66687.68634,1766450.392,749.852401,1499.704802
-2572545.832,79572.99231,970916.3557,555.9247024,1111.849405
-2566965.269,78608.16297,831277.1725,514.3964834,1028.792967
-2589302.194,78259.64237,557415.647,421.2254873,842.4509746
-2576158.239,74132.71983,3884236.39,1111.931132,2223.862265
-2578662.823,73336.59596,616730.5917,443.0704735,886.1409469
-2577156.719,54488.20316,3514140.678,1057.632129,2115.264257
-2580709.486,57915.74768,4419068.873,1186.015729,2372.031458
-2565247.121,73124.16397,1513299.712,694.0448538,1388.089708
-2551417.215,81321.66374,764811.7966,493.403644,986.807288
-2562580.923,79336.31702,531620.7506,411.363757,822.7275141
-2572406.805,49443.80477,3262795.043,1019.107413,2038.214826
-2572014.253,46825.33412,2698324.018,926.7703119,1853.540624
-2568999.289,48928.12599,967206.7423,554.8616657,1109.723331
-2545316.343,46491.68686,2199307.266,836.696627,1673.393254
-2554383.112,48528.93453,1197119.071,617.2963917,1234.592783
-2552725.424,56147.76809,770904.7928,495.3651349,990.7302698
-2521652.66,56799.88011,2156702.787,828.5528461,1657.105692
-2528612.368,51687.65802,893418.4883,533.2766049,1066.55321
-2534891.584,54073.89244,606519.6347,439.387296,878.774592
-2515575.993,69264.11018,2606662.988,910.8932973,1821.786595
-2516593.856,67570.51683,4396099.1,1182.929332,2365.858664
-2511772.462,65801.0452,2776273.759,940.0613726,1880.122745
-2512194.878,63605.74275,1427530.205,674.0897397,1348.179479
-2509154.399,54458.66511,2906631.982,961.8782124,1923.756425
-2514844.635,55777.36233,1532471.686,698.4274394,1396.854879
-2507725.639,69617.62211,566063.748,424.4804909,848.9609819
-2505460.581,64036.90789,587870.4113,432.5794305,865.158861
-2509698.325,66888.72527,549730.4828,418.311663,836.623326
-2498622.956,55265.9505,4129661.49,1146.521731,2293.043461
-2513331.315,47703.81461,1371626.404,660.7588399,1321.51768
-2511257.958,44234.55653,1158629.892,607.2918153,1214.583631
-2503417.285,48336.80089,1813549.153,759.7832747,1519.566549
-2536872.422,40602.43692,3005581.228,978.1136021,1956.227204
-2536471.654,37539.5771,1475141.002,685.2386186,1370.477237
-2538453.517,38560.97309,1012385.353,567.6726755,1135.345351
-2511397.363,32685.56586,1143964.362,603.4361324,1206.872265
-2505930.199,31822.37706,1123259.352,597.950296,1195.900592
-2506365.682,30399.17472,832352.1834,514.7289857,1029.457971
-2511006.451,28479.22415,1738566.121,743.9104678,1487.820936
-2507342.155,34056.24139,653506.6764,456.0895041,912.1790083
-2491165.891,7873.778391,1244318.015,629.3478574,1258.695715
-2485863.359,17507.69392,1043706.128,576.3870045,1152.774009
-2475374.964,11180.74554,605282.641,438.9390033,877.8780065
-2489623.797,26313.2773,1702085.382,736.0642663,1472.128533
-2487013.884,27320.81151,997042.5593,563.3546872,1126.709374
-2491683.466,18647.87328,1507054.279,692.6112012,1385.222402
-2497316.763,21699.83101,1359331.095,657.79064,1315.58128
-2489208.808,17918.90477,555878.1593,420.6441651,841.2883302
-2484495.845,40362.34555,1406366.879,669.0743466,1338.148693
-2498311.928,41688.31714,3066181.327,987.9250119,1975.850024
-2498239.995,37996.52706,1475922.431,685.4200908,1370.840182
-2491487.136,44029.79522,2261391.734,848.4240364,1696.848073
-2493200.202,50850.11128,1432305.3,675.2162151,1350.43243
-2480828.651,51969.0483,748092.2193,487.9806852,975.9613705
-2474850.656,60592.32157,1914458.521,780.6350452,1561.27009
-2481206.412,78299.91768,2611485.481,911.7355134,1823.471027
-2492204.856,77249.78948,1069689.857,583.5176576,1167.035315
-2486218.987,90583.47283,832198.6971,514.6815254,1029.363051
-2478778.287,93588.97455,709129.0843,475.1029342,950.2058684
